48002,45084
48002,47832
48002,47797
48002,45064
47869,45089
47869,46725
47869,46709
47869,46168
47864,47815
47864,47998
47864,45754
45098,44717
45098,46129
45098,45080
45098,46682
45090,47725
45090,47917
45090,47814
45085,45742
47808,47803
47808,47838
47808,46709
45100,48028
45100,46140
45100,46127
45100,47795
45095,46705
45095,47834
45084,47844
45084,47789
45087,45744
45087,47840
45092,47816
45092,46700
45092,46718
45096,47823
45096,44759
45096,45735
45094,45745
45094,46716
45094,47980
45088,45741
45088,47843
47815,44741
47815,47992
47815,46685
47806,47774
47806,44758
47806,47725
47806,46690
47990,47791
47990,44725
47989,47839
47989,47826
46671,45066
46671,46128
46671,47825
45099,47819
45099,47133
45099,45062
45089,47811
45089,47821
48105,48316
48105,45550
48105,46078
48105,45540
48319,48576
48319,46041
48319,48128
48319,45680
48318,48301
48318,46081
48318,45546
48318,48692
48320,46083
48320,45690
48320,48671
48333,46047
48333,48317
48333,45565
48333,45540
48329,44734
48329,46070
48329,45560
48329,48296
48334,45536
48334,46079
48334,45538
48334,48335
48321,48432
48321,46045
48321,48589
48327,48311
48327,48143
48327,46077
48327,48670
48332,48585
48332,47642
48332,45383
48332,46073
48128,46059
48128,45578
48128,48680
48325,48280
48325,48305
48325,48309
48325,45532
48328,46043
48328,48672
48328,45531
48328,46075
48330,48286
48330,48673
48330,46039
48330,45390
48331,48594
48331,45383
48331,48562
48574,48603
48574,46071
48574,48305
48574,45590
48323,48303
48323,46066
48323,45542
48323,48306
48326,45544
48326,48310
48326,48670
48326,46054
48322,45556
48322,48581
48322,47724
48335,48679
48335,45535
48335,46074
45543,48570
45543,45563
45543,46581
45543,45399
45540,46078
45541,48675
45541,45564
45541,45380
45541,46038
45532,45590
45532,45548
45532,48668
45542,45568
45542,48306
45542,48639
44734,48582
44734,48296
44734,47368
48576,48287
48576,45395
48576,48671
45531,48312
45531,48674
45538,46048
45538,46047
45538,48678
45536,48666
45536,46047
45544,46051
45544,48293
45544,46077
45590,48603
45590,48640
48143,46058
48143,48670
48143,46027
48580,46566
48580,48313
48580,45390
48580,48572
45535,48678
45535,46074
45550,46038
45550,46078
45548,48669
45548,48280
45548,46051
45534,48696
45534,48686
45534,46567
45534,48123
45545,45553
45545,48292
45546,46074
45546,48679
47787,47802
47821,47811
47821,46725
47821,46153
47833,45044
47833,47992
47833,47793
47816,45072
47844,47789
47844,45064
47844,45741
47824,46718
47824,45071
47824,47888
47825,47841
47791,46141
47791,45067
47817,46117
47817,47734
47817,47807
47817,46689
47823,47980
47836,47133
47836,47749
47836,47985
47836,47760
47819,45062
47819,47745
47819,47805
47814,47763
47814,47781
47814,44758
47834,47799
47834,46705
47845,45080
47845,47171
47845,47804
47832,47797
47826,45745
47826,45074
47838,47910
47838,45075
48016,44763
48695,45562
48695,48302
48695,48692
45551,48303
45551,48291
45551,46066
45551,47362
45568,48306
45568,48664
45568,48686
45553,45677
45553,48281
45553,45416
45558,48312
45558,47368
45558,47593
45557,48575
45557,45690
